Id,Action,Section,CreatedDate,CreatedById,Display,DelegateUser,ResponsibleNamespacePrefix,CreatedByContext,CreatedByIssuer
0YmdM000004IIYvSAO,createdCustLink,Customize Contacts,1720761938000,005dM000004WE3FQAW,Created custom button or link: Google_Info (Detail Page Button),,,,
0YmdM000004IPB0SAO,createdQuickAction,Global Actions,1720766433000,005dM000004WE3FQAW,Created Action: New_Campaign,,,,
0YmdM000004IPP3SAO,createdQuickActionCustom,Customize Accounts,1720763657000,005dM000004WE3FQAW,Created Action on Account: New_Energy_Audit,,,,
0YmdM000004IPyhSAG,accountlayout,Customize Accounts,1720764349000,005dM000004WE3FQAW,Changed Account page layout Account Layout,,,,
0YmdM000004JGdTSAW,installedpackagingapp,Custom Apps,1720780989000,005dM000004WE3FQAW,Installed AppExchange package: In-App Guidance: Boost Service User Productivity in Lightning Experience,,prompts112019,,
0YmdM000004JI5rSAG,installedpackagingapp,Custom Apps,1720781028000,005dM000004WE3FQAW,Installed AppExchange package: In-App Guidance Walkthroughs: Getting Started for Sales Users,,prompts072020,,
0YmdM000004JIDnSAO,installedpackagingapp,Custom Apps,1720780916000,005dM000004WE3FQAW,Installed AppExchange package: In-App Guidance: Boost Sales User Productivity in Lightning Experience,,prompts102019,,
0YmdM000004RbSmSAK,trailheadInLexTermsOffOn,,1721020338000,005dM000004WE3FQAW,Organization setup action: trailheadInLexTermsOffOn has changed.,,,,
0YmdM000004XPGhSAO,value_MAX_STREAMING_TOPICS_PROV,,1721076893000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000004cqboSAA,createdCFFormula,Customize Contacts,1721192918000,005dM000004WE3FQAW,Created custom formula field: Account Number (Text),,,,
0YmdM000004cqbpSAA,contactlayout,Customize Contacts,1721192918000,005dM000004WE3FQAW,Changed Contact page layout Contact (Marketing) Layout,,,,
0YmdM000004cqbqSAA,contactlayout,Customize Contacts,1721192918000,005dM000004WE3FQAW,Changed Contact page layout Contact (Sales) Layout,,,,
0YmdM000004cqbrSAA,contactlayout,Customize Contacts,1721192918000,005dM000004WE3FQAW,Changed Contact page layout Contact (Support) Layout,,,,
0YmdM000004cqbsSAA,contactlayout,Customize Contacts,1721192918000,005dM000004WE3FQAW,Changed Contact page layout Contact Layout,,,,
0YmdM000004csS7SAI,changedFlexiPage,Lightning Pages,1721192928000,005dM000004WE3FQAW,Changed Lightning Page: Contact Record Page,,,,
0YmdM000004cvEXSAY,createdCFFormula,Customize Opportunities,1721193336000,005dM000004WE3FQAW,Created custom formula field: Days to Close (Number),,,,
0YmdM000004cvEYSAY,opplayout,Customize Opportunities,1721193336000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Marketing) Layout,,,,
0YmdM000004cvEZSAY,opplayout,Customize Opportunities,1721193336000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Sales) Layout,,,,
0YmdM000004cvEaSAI,opplayout,Customize Opportunities,1721193336000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Support) Layout,,,,
0YmdM000004cvEbSAI,opplayout,Customize Opportunities,1721193336000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity Layout,,,,
0YmdM000004czTlSAI,createdCF_RSF,Customize Accounts,1721196149000,005dM000004WE3FQAW,Created roll up summary field: Sum of Opportunities (sum),,,,
0YmdM000004czTmSAI,accountlayout,Customize Accounts,1721196149000,005dM000004WE3FQAW,Changed Account page layout Account (Marketing) Layout,,,,
0YmdM000004czTnSAI,accountlayout,Customize Accounts,1721196149000,005dM000004WE3FQAW,Changed Account page layout Account (Sales) Layout,,,,
0YmdM000004czToSAI,accountlayout,Customize Accounts,1721196149000,005dM000004WE3FQAW,Changed Account page layout Account (Support) Layout,,,,
0YmdM000004czTpSAI,accountlayout,Customize Accounts,1721196149000,005dM000004WE3FQAW,Changed Account page layout Account Layout,,,,
0YmdM000004d29WSAQ,createdCFFormula,Customize Contracts,1721195069000,005dM000004WE3FQAW,Created custom formula field: Days Remaining (Number),,,,
0YmdM000004d29XSAQ,contractlayout,Customize Contracts,1721195069000,005dM000004WE3FQAW,Changed Contract page layout Contract Layout,,,,
0YmdM000004e7a8SAA,createdCF_RSF,Customize Accounts,1721211036000,005dM000004WE3FQAW,Created roll up summary field: Potential Value (sum),,,,
0YmdM000004e7a9SAA,accountlayout,Customize Accounts,1721211036000,005dM000004WE3FQAW,Changed Account page layout Account (Marketing) Layout,,,,
0YmdM000004e7aASAQ,accountlayout,Customize Accounts,1721211036000,005dM000004WE3FQAW,Changed Account page layout Account (Sales) Layout,,,,
0YmdM000004e7aBSAQ,accountlayout,Customize Accounts,1721211036000,005dM000004WE3FQAW,Changed Account page layout Account (Support) Layout,,,,
0YmdM000004e7aCSAQ,accountlayout,Customize Accounts,1721211036000,005dM000004WE3FQAW,Changed Account page layout Account Layout,,,,
0YmdM000004eA6TSAU,newValidation,Validation Rules,1721211627000,005dM000004WE3FQAW,"New Accounts validation rule ""Account_Number_8_Characters""",,,,
0YmdM000004gFd3SAE,value_MAX_STREAMING_TOPICS_PROV,,1721251046000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000004h4XgSAI,newValidation,Validation Rules,1721277351000,005dM000004WE3FQAW,"New Contacts validation rule ""Contact_must_be_in_Account_ZIP_Code""",,,,
0YmdM000004hDKuSAM,createduser,Manage Users,1721282965000,005dM000004WE3FQAW,Created new user guest1234,,,,
0YmdM000004hLf1SAE,deactivateduser,Manage Users,1721282991000,005dM000004WE3FQAW,Deactivated user guest1234 (UserID: [005dM000005AMdt]),,,,
0YmdM000004hg3SSAQ,profileClonedStandard,Manage Users,1721287354000,005dM000004WE3FQAW,Created profile Demo Profile: Cloned from profile Chatter Free User,,,,
0YmdM000004hgqNSAQ,newProfileUIOffOn,User Management Settings,1721287214000,005dM000004WE3FQAW,Changed Enable Enhanced Profile User Interface from off to on,,,,
0YmdM000004iC9BSAU,profileClonedStandard,Manage Users,1721304457000,005dM000004WE3FQAW,Created profile Cleaner: Cloned from profile Minimum Access - Salesforce,,,,
0YmdM000004iDYwSAM,deletedprofile,Manage Users,1721303926000,005dM000004WE3FQAW,Deleted profile Cleaner,,,,
0YmdM000004iITiSAM,PermSetCreateNoLicense,Manage Users,1721296392000,005dM000004WE3FQAW,Created permission set Demo Permission: with no license,,,,
0YmdM000004iIdVSAU,PermissionSelfHealing,,1721297790000,005dM000004WWvLQAW,Changed Profile Cleaner: Enabled Contact<read> permission because EntitlementContact<read> has already been enabled.,,,,
0YmdM000004iIdWSAU,PermissionSelfHealing,,1721297790000,005dM000004WWvLQAW,Changed Profile Cleaner: Enabled Account<read> permission because Entitlement<read> has already been enabled.,,,,
0YmdM000004iIdXSAU,profileCustAppCustom,Manage Users,1721297790000,005dM000004WE3FQAW,Changed profile Cleaner: All Tabs application is now Visible,,,,
0YmdM000004iJL1SAM,profileClonedStandard,Manage Users,1721297725000,005dM000004WE3FQAW,Created profile Cleaner: Cloned from profile Minimum Access - Salesforce,,,,
0YmdM000004iN0RSAU,deletedprofile,Manage Users,1721299465000,005dM000004WE3FQAW,Deleted profile Cleaner,,,,
0YmdM000004iV6XSAU,profileClonedStandard,Manage Users,1721299541000,005dM000004WE3FQAW,Created profile Cleaner: Cloned from profile Minimum Access - Salesforce,,,,
0YmdM000004ihiMSAQ,newProfileUIOnOff,User Management Settings,1721306552000,005dM000004WE3FQAW,Changed Enable Enhanced Profile User Interface from on to off,,,,
0YmdM000004iit0SAA,profileOlpChangedCustom,Manage Users,1721306762000,005dM000004WE3FQAW,"Changed profile Cleaner: Lead object permissions were changed from No Access to Read, Edit",,,,
0YmdM000004iit1SAA,profileOlpChangedCustom,Manage Users,1721306762000,005dM000004WE3FQAW,"Changed profile Cleaner: Contact object permissions were changed from No Access to Read, Edit",,,,
0YmdM000004iit2SAA,profileOlpChangedCustom,Manage Users,1721306762000,005dM000004WE3FQAW,"Changed profile Cleaner: Account object permissions were changed from No Access to Read, Edit",,,,
0YmdM000004iit3SAA,profileCustAppCustom,Manage Users,1721306762000,005dM000004WE3FQAW,Changed profile Cleaner: All Tabs application is now Visible,,,,
0YmdM000004ikqUSAQ,profileClonedStandard,Manage Users,1721306334000,005dM000004WE3FQAW,Created profile Cleaner: Cloned from profile Minimum Access - Salesforce,,,,
0YmdM000004imhnSAA,deletedprofile,Manage Users,1721306318000,005dM000004WE3FQAW,Deleted profile Cleaner,,,,
0YmdM000004mWbVSAU,newProfileUIOnOff,User Management Settings,1721381724000,005dM000004WE3FQAW,Changed Enable Enhanced Profile User Interface from on to off,,,,
0YmdM000004mXNuSAM,obfuscateUserOnOff,,1721380836000,005dM000004WE3FQAW,Organization setup action: obfuscateUserOnOff has changed.,,,,
0YmdM000004mZNtSAM,obfuscateUserOffOn,,1721380832000,005dM000004WE3FQAW,Organization setup action: obfuscateUserOffOn has changed.,,,,
0YmdM000004ma93SAA,PermSetFlsChanged,Manage Users,1721382309000,005dM000004WE3FQAW,Changed permission set Rating: field-level security for Account: Rating was changed from No Access to Read/Write,,,,
0YmdM000004mcc3SAA,profileClonedStandard,Manage Users,1721381825000,005dM000004WE3FQAW,Created profile Sales: Cloned from profile Standard User,,,,
0YmdM000004mdxlSAA,newProfileUIOffOn,User Management Settings,1721381063000,005dM000004WE3FQAW,Changed Enable Enhanced Profile User Interface from off to on,,,,
0YmdM000004me2jSAA,PermSetCreate,Manage Users,1721382226000,005dM000004WE3FQAW,Created permission set Rating: with User License Salesforce,,,,
0YmdM000004miJHSAY,profileFlsChangedCustom,Manage Users,1721382109000,005dM000004WE3FQAW,Changed profile Sales: field-level security for Account: Rating was changed from Read/Write to No Access,,,,
0YmdM000004mkUTSAY,profileOlpChangedCustom,Manage Users,1721381987000,005dM000004WE3FQAW,"Changed profile Sales: Account object permissions were changed from Read, Create, Edit, Delete to Read, Create, Edit",,,,
0YmdM000004mkUUSAY,profileOlpChangedCustom,Manage Users,1721381987000,005dM000004WE3FQAW,"Changed profile Sales: Contact object permissions were changed from Read, Create, Edit, Delete to Read, Create, Edit",,,,
0YmdM000004stDpSAI,createdrole,Manage Users,1721631607000,005dM000004WE3FQAW,Created new role Chief Sales Officer,,,,
0YmdM000004thQkSAI,role,Manage Users,1721631198000,005dM000004WE3FQAW,Changed role CEO,,,,
0YmdM000004tjopSAA,createdrole,Manage Users,1721631703000,005dM000004WE3FQAW,Created new role Training Coordinator,,,,
0YmdM000004tqdqSAA,defaultCustomEntityAccess,Sharing Defaults,1721628706000,005dM000004WE3FQAW,Changed default internal access for Project from Public Read/Write to Private,,,,
0YmdM000004twq4SAA,createdCustEnt,Custom Objects,1721628203000,005dM000004WE3FQAW,Created custom object: Project,,,,
0YmdM000004txIuSAI,owdUpdateFinished,Sharing Defaults,1721628603000,005dM000004WE3FQAW,Finished Organization-Wide Defaults update,,,,
0YmdM000004ty9oSAA,owdInternalUpdateStartedForEntity,Sharing Defaults,1721628582000,005dM000004WE3FQAW,Started default internal access update for Project from Public Read Only to Public Read/Write,,,,
0YmdM000004ty9rSAA,owdInternalUpdateStartedForEntity,Sharing Defaults,1721628696000,005dM000004WE3FQAW,Started default internal access update for Project from Public Read/Write to Private,,,,
0YmdM000004tyQ3SAI,owdUpdateStarted,Sharing Defaults,1721628582000,005dM000004WE3FQAW,Started Organization-Wide Defaults update,,,,
0YmdM000004tzNNSAY,owdInternalUpdateStartedForEntity,Sharing Defaults,1721628379000,005dM000004WE3FQAW,Started default internal access update for Project from Public Read/Write to Private,,,,
0YmdM000004tzX7SAI,owdUpdateStarted,Sharing Defaults,1721628695000,005dM000004WE3FQAW,Started Organization-Wide Defaults update,,,,
0YmdM000004tzxXSAQ,defaultCustomEntityAccess,Sharing Defaults,1721628593000,005dM000004WE3FQAW,Changed default internal access for Project from Public Read Only to Public Read/Write,,,,
0YmdM000004u05lSAA,owdUpdateFinished,Sharing Defaults,1721628404000,005dM000004WE3FQAW,Finished Organization-Wide Defaults update,,,,
0YmdM000004u0rRSAQ,owdUpdateFinished,Sharing Defaults,1721628399000,005dM000004WE3FQAW,Finished Organization-Wide Defaults update,,,,
0YmdM000004u3FYSAY,owdUpdateStarted,Sharing Defaults,1721628532000,005dM000004WE3FQAW,Started Organization-Wide Defaults update,,,,
0YmdM000004u3gFSAQ,createdgroup,Groups,1721632791000,005dM000004WE3FQAW,Created Public Group demo group,,,,
0YmdM000004u3gGSAQ,groupMembership,Groups,1721632791000,005dM000004WE3FQAW,Changed membership of Group demo group ,,,,
0YmdM000004u3vXSAQ,owdUpdateStarted,Sharing Defaults,1721628368000,005dM000004WE3FQAW,Started Organization-Wide Defaults update,,,,
0YmdM000004u4I6SAI,owdUpdateFinished,Sharing Defaults,1721628547000,005dM000004WE3FQAW,Finished Organization-Wide Defaults update,,,,
0YmdM000004u56ESAQ,owdUpdateFinished,Sharing Defaults,1721628716000,005dM000004WE3FQAW,Finished Organization-Wide Defaults update,,,,
0YmdM000004u6TZSAY,defaultCustomEntityAccess,Sharing Defaults,1721628543000,005dM000004WE3FQAW,Changed default internal access for Project from Private to Public Read Only,,,,
0YmdM000004u82GSAQ,owdInternalUpdateStartedForEntity,Sharing Defaults,1721628532000,005dM000004WE3FQAW,Started default internal access update for Project from Private to Public Read Only,,,,
0YmdM000004u83pSAA,defaultCustomEntityAccess,Sharing Defaults,1721628396000,005dM000004WE3FQAW,Changed default internal access for Project from Public Read/Write to Private,,,,
0YmdM000004uD6lSAE,changedroleforuser,Manage Users,1721631309000,005dM000004WE3FQAW,Changed role for user Integration User from <None Specified> to CEO,,,,
0YmdM000004uDV8SAM,createdrole,Manage Users,1721631677000,005dM000004WE3FQAW,Created new role Sales Strategy Manager,,,,
0YmdM000004uLZESA2,createdCFCustom,Custom Objects,1721633658000,005dM000004WE3FQAW,Created custom field Priority (Picklist) on Projects,,,,
0YmdM000004uLZFSA2,custentlayout,Custom Objects,1721633658000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000004uMYLSA2,changedCFDefaultFormula,Customize Products,1721648283000,005dM000004WE3FQAW,"Changed default value for Macaron Flavor custom field from null to CASE(MONTH(TODAY()), 1, ""Gingerbread"", 2, ""Strawberry"", 4, ""Chocolate"", 7, ""Raspberry"", 11, ""Pumpkin"", 12, ""Mint"", ""Vanilla"")",,,,
0YmdM000004uO99SAE,createdCF,Customize Products,1721640801000,005dM000004WE3FQAW,Created custom field: Macaron Flavor (Picklist),,,,
0YmdM000004uO9ASAU,productlayout,Customize Products,1721640801000,005dM000004WE3FQAW,Changed Product page layout Product Layout,,,,
0YmdM000004uOnqSAE,recalcSingleSharingRuleComplete,Sharing Rules,1721633962000,005dM000004WE3FQAW,Completed Criteria Rule: Project recalculation: Share Project Records,,,,
0YmdM000004uRBOSA2,insertSharingRule,Sharing Rules,1721633959000,005dM000004WE3FQAW,Created Project Criteria-Based Sharing Rule Share Project Records,,,,
0YmdM000004uRBPSA2,recalcSingleSharingRuleStart,Sharing Rules,1721633959000,005dM000004WE3FQAW,Initiated Criteria Rule: Project recalculation: Share Project Records,,,,
0YmdM000004v52gSAA,createGlobalPicklist,Global Value Sets,1721652194000,005dM000004WE3FQAW,Created global picklist : Ingredients,,,,
0YmdM000004x1x3SAA,value_MAX_STREAMING_TOPICS_PROV,,1721682894000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000004xyo5SAA,createdinteractiondefinition,Flows,1721718361000,005dM000004WE3FQAW,"Created flow with Name ""Update Status"" and Unique Name ""Update_Status""",,,,
0YmdM000004y1GqSAI,createdCustEnt,Custom Objects,1721713861000,005dM000004WE3FQAW,Created custom object: Suggestion,,,,
0YmdM000004y1z0SAA,createdQuickActionDefault,Global Actions,1721716748000,005dM000004WE3FQAW,Created New_Suggestion Action default value: Status__c,,,,
0YmdM000004y4MwSAI,createdCF,Customize Products,1721713463000,005dM000004WE3FQAW,Created custom field: Shirt (Picklist),,,,
0YmdM000004y4MxSAI,productlayout,Customize Products,1721713463000,005dM000004WE3FQAW,Changed Product page layout Product Layout,,,,
0YmdM000004y5a1SAA,changedQuickActionLayoutGlobal,Global Actions,1721716691000,005dM000004WE3FQAW,Changed Action Layout for action: New Suggestion,,,,
0YmdM000004y5kbSAA,createdCFCustom,Custom Objects,1721715149000,005dM000004WE3FQAW,Created custom field Status (Picklist) on Suggestions,,,,
0YmdM000004y6uuSAA,createGlobalPicklist,Global Value Sets,1721713355000,005dM000004WE3FQAW,Created global picklist : Flavors,,,,
0YmdM000004y6uvSAA,changedPicklistPromote,Customize Products,1721713355000,005dM000004WE3FQAW,Promoted picklist field Macaron Flavor to new global value set Flavors,,,,
0YmdM000004y8FESAY,custentlayout,Custom Objects,1721716321000,005dM000004WE3FQAW,Changed Suggestion page layout Suggestion Layout,,,,
0YmdM000004yBxnSAE,createdCFCustom,Custom Objects,1721714547000,005dM000004WE3FQAW,Created custom field Suggestion Description (Long Text Area) on Suggestions,,,,
0YmdM000004yBxoSAE,custentlayout,Custom Objects,1721714547000,005dM000004WE3FQAW,Changed Suggestion page layout Suggestion Layout,,,,
0YmdM000004yD6lSAE,createdFlexiPage,Lightning Pages,1721714101000,005dM000004WE3FQAW,Created Lightning Page: Suggestion Box UtilityBar,,,,
0YmdM000004yD75SAE,createdCFCustom,Custom Objects,1721715261000,005dM000004WE3FQAW,Created custom field Implemented Date (Date) on Suggestions,,,,
0YmdM000004yDL9SAM,createdTabSet,Custom Apps,1721714101000,005dM000004WE3FQAW,Created custom app Suggestion Box,,,,
0YmdM000004yDphSAE,createdCustEntTab,Custom Tabs,1721713961000,005dM000004WE3FQAW,Created custom object tab: Suggestions,,,,
0YmdM000004yE2gSAE,createdCFCustom,Custom Objects,1721714622000,005dM000004WE3FQAW,Created custom field Suggestion Category (Picklist) on Suggestions,,,,
0YmdM000004yE2hSAE,custentlayout,Custom Objects,1721714622000,005dM000004WE3FQAW,Changed Suggestion page layout Suggestion Layout,,,,
0YmdM000004yE7ySAE,createdCFFormulaCustom,Custom Objects,1721717496000,005dM000004WE3FQAW,Created custom formula field Number of Days Open (Number) on Suggestions,,,,
0YmdM000004yE7zSAE,custentlayout,Custom Objects,1721717496000,005dM000004WE3FQAW,Changed Suggestion page layout Suggestion Layout,,,,
0YmdM000004yIBjSAM,createdfieldupdate,Workflow Rule,1721726207000,005dM000004WE3FQAW,Created Field Update Account Type To Prospect for Object: Account,,,,
0YmdM000004yIBkSAM,addedprocessactionitem,Approval Process,1721726207000,005dM000004WE3FQAW,Added Action: Account Type To Prospect for Approval Process: Approve New Account for Object: Account,,,,
0YmdM000004yKpjSAE,custentlayout,Custom Objects,1721716182000,005dM000004WE3FQAW,Changed Suggestion page layout Suggestion Layout,,,,
0YmdM000004yMMpSAM,createdQuickAction,Global Actions,1721716665000,005dM000004WE3FQAW,Created Action: New_Suggestion,,,,
0YmdM000004yOYcSAM,activatedinteractiondefinition,Flows,1721718368000,005dM000004WE3FQAW,"Activated flow with Name ""Update Status"" and Unique Name ""Update_Status""",,,,
0YmdM000004yQIsSAM,createdprocessdefinition,Approval Process,1721724919000,005dM000004WE3FQAW,Created Approval Process: Approve Opportunity Discount for Object: Opportunity,,,,
0YmdM000004yQItSAM,createdprocessnode,Approval Process,1721724919000,005dM000004WE3FQAW,Created Process Step: Step 1 for Approval Process: Approve Opportunity Discount for Object: Opportunity,,,,
0YmdM000004yRPeSAM,newValidation,Validation Rules,1721717797000,005dM000004WE3FQAW,"New Suggestions validation rule ""Date_in_Range""",,,,
0YmdM000004yVnGSAU,createdprocessdefinition,Approval Process,1721725827000,005dM000004WE3FQAW,Created Approval Process: Approve New Account for Object: Opportunity,,,,
0YmdM000004yVnHSAU,createdprocessnode,Approval Process,1721725827000,005dM000004WE3FQAW,Created Process Step: Step 1 for Approval Process: Approve New Account for Object: Opportunity,,,,
0YmdM000004yWwHSAU,createdCF,Customize Opportunities,1721724735000,005dM000004WE3FQAW,Created custom field: Discount Percent Status (Picklist),,,,
0YmdM000004yWwISAU,opplayout,Customize Opportunities,1721724735000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Marketing) Layout,,,,
0YmdM000004yWwJSAU,opplayout,Customize Opportunities,1721724735000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Sales) Layout,,,,
0YmdM000004yWwKSAU,opplayout,Customize Opportunities,1721724735000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Support) Layout,,,,
0YmdM000004yWwLSAU,opplayout,Customize Opportunities,1721724735000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity Layout,,,,
0YmdM000004yZ06SAE,createdprocessdefinition,Approval Process,1721726032000,005dM000004WE3FQAW,Created Approval Process: Approve New Account for Object: Account,,,,
0YmdM000004yZ07SAE,createdprocessnode,Approval Process,1721726032000,005dM000004WE3FQAW,Created Process Step: Step 1 for Approval Process: Approve New Account for Object: Account,,,,
0YmdM000004yiXESAY,createdCF,Customize Opportunities,1721724681000,005dM000004WE3FQAW,Created custom field: Discount Percent (Percent),,,,
0YmdM000004yiXFSAY,opplayout,Customize Opportunities,1721724681000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Marketing) Layout,,,,
0YmdM000004yiXGSAY,opplayout,Customize Opportunities,1721724681000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Sales) Layout,,,,
0YmdM000004yiXHSAY,opplayout,Customize Opportunities,1721724681000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity (Support) Layout,,,,
0YmdM000004yiXISAY,opplayout,Customize Opportunities,1721724681000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity Layout,,,,
0YmdM000004ykEISAY,createdfieldupdate,Workflow Rule,1721725026000,005dM000004WE3FQAW,Created Field Update Not Approved for Object: Opportunity,,,,
0YmdM000004ykEJSAY,addedprocessactionitem,Approval Process,1721725026000,005dM000004WE3FQAW,Added Action: Not Approved for Approval Process: Approve Opportunity Discount for Object: Opportunity,,,,
0YmdM000004ymNpSAI,opplayout,Customize Opportunities,1721725181000,005dM000004WE3FQAW,Changed Opportunity page layout Opportunity Layout,,,,
0YmdM000004ymNtSAI,createdPicklistWithColor,Customize Accounts,1721725535000,005dM000004WE3FQAW,Added value Customer to Account Type picklist with color Assigned dynamically,,,,
0YmdM000004ymNuSAI,createdPicklistWithColor,Customize Accounts,1721725535000,005dM000004WE3FQAW,Added value Pending to Account Type picklist with color Assigned dynamically,,,,
0YmdM000004ymULSAY,deletedprocessdefinition,Approval Process,1721725954000,005dM000004WE3FQAW,Deleted Approval Process: Approve New Account for Object: Opportunity,,,,
0YmdM000004ymW7SAI,activatedprocessdefinition,Approval Process,1721726215000,005dM000004WE3FQAW,Activated Approval Process: Approve New Account for Object: Account,,,,
0YmdM000004yniaSAA,createdfieldupdate,Workflow Rule,1721724992000,005dM000004WE3FQAW,Created Field Update Approved for Object: Opportunity,,,,
0YmdM000004ynibSAA,addedprocessactionitem,Approval Process,1721724992000,005dM000004WE3FQAW,Added Action: Approved for Approval Process: Approve Opportunity Discount for Object: Opportunity,,,,
0YmdM000004ypggSAA,createdfieldupdate,Workflow Rule,1721726071000,005dM000004WE3FQAW,Created Field Update Account Type To Pending for Object: Account,,,,
0YmdM000004ypghSAA,addedprocessactionitem,Approval Process,1721726071000,005dM000004WE3FQAW,Added Action: Account Type To Pending for Approval Process: Approve New Account for Object: Account,,,,
0YmdM000004ysb8SAA,createdfieldupdate,Workflow Rule,1721726109000,005dM000004WE3FQAW,Created Field Update Account Type To Customer for Object: Account,,,,
0YmdM000004ysb9SAA,addedprocessactionitem,Approval Process,1721726109000,005dM000004WE3FQAW,Added Action: Account Type To Customer for Approval Process: Approve New Account for Object: Account,,,,
0YmdM000004zQIbSAM,createdFlexiPage,Lightning Pages,1721739300000,005dM000004WE3FQAW,Created Lightning Page: Account Record Page,,,,
0YmdM000004zRmESAU,createdActionOverride,Customize Accounts,1721739331000,005dM000004WE3FQAW,Added standard button override: View (Lightning Page null),,,,
0YmdM000004zULmSAM,createdFlexiPage,Lightning Pages,1721739504000,005dM000004WE3FQAW,Created Lightning Page: Account Record Page,,,,
0YmdM000004zUceSAE,createdFlexiPage,Lightning Pages,1721739208000,005dM000004WE3FQAW,Created Lightning Page: Account Record Page,,,,
0YmdM000004zVeJSAU,createdCFLookupCustom,Custom Objects,1721737735000,005dM000004WE3FQAW,Created custom lookup relationship Account (Account) on Projects,,,,
0YmdM000004zVeKSAU,custentlayout,Custom Objects,1721737735000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000004zVpfSAE,createdActionOverride,Customize Accounts,1721739331000,005dM000004WE3FQAW,Added standard button override: View (Lightning Page null),,,,
0YmdM000004zW6xSAE,changedFlexiPage,Lightning Pages,1721739343000,005dM000004WE3FQAW,Changed Lightning Page: Account Record Page,,,,
0YmdM000004zWQvSAM,profileFlsChangedStandard,Manage Users,1721738877000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for Package: Account was changed from Read/Write to No Access,,,,
0YmdM000004zXOESA2,custentlayout,Custom Objects,1721738194000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000004zasKSAQ,profileFlsChangedStandard,Manage Users,1721739063000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for Package: Account was changed from No Access to Read/Write,,,,
0YmdM000004zfToSAI,changedFlexiPage,Lightning Pages,1721739336000,005dM000004WE3FQAW,Changed Lightning Page: Account Record Page,,,,
0YmdM0000052QW8SAM,changedpassword,Manage Users,1721812031000,005dM000004WE3FQAW,Set new password for user Rahul Fatnani,,,,
0YmdM0000052gkVSAQ,changedUserEmailVerifiedStatusVerified,Manage Users,1721812014000,005dM000004WWvKQAW,"For user rahulfatnani9@mindful-narwhal-38mkxl.com, the User Verified Email status changed to verified",,,,
0YmdM0000052rbsSAA,resetpassword,Manage Users,1721811959000,005dM000004WE3FQAW,Reset password for user Rahul Fatnani,,,,
0YmdM0000052wnQSAQ,createdCFFormula,Customize Activities,1721813317000,005dM000004WE3FQAW,Created custom formula field: DB Activity Type (Text),,,,
0YmdM0000052wnRSAQ,createdCFFormula,Customize Leads,1721813317000,005dM000004WE3FQAW,Created custom formula field: DB Created Date without Time (Date),,,,
0YmdM0000052wnSSAQ,createdCFFormula,Customize Leads,1721813317000,005dM000004WE3FQAW,Created custom formula field: DB Lead Age (Number),,,,
0YmdM0000052wnTSAQ,createdCF,Customize Opportunities,1721813317000,005dM000004WE3FQAW,Created custom field: DB Competitor (Picklist),,,,
0YmdM0000052wnUSAQ,createdCF,Customize Users,1721813317000,005dM000004WE3FQAW,Created custom field: DB Region (Picklist),,,,
0YmdM0000052wnVSAQ,createdCF,Customize Campaigns,1721813317000,005dM000004WE3FQAW,Created custom field: DB Campaign Tactic (Picklist),,,,
0YmdM0000052wnWSAQ,PermSetCreateNoLicense,Manage Users,1721813324000,005dM000004WE3FQAW,Created permission set Salesforce Adoption Dashboard Admin: with no license,,,,
0YmdM0000052wnXSAQ,installedpackagingapp,Custom Apps,1721813339000,005dM000004WE3FQAW,Installed AppExchange package: Salesforce Adoption Dashboards,,,,
0YmdM0000056fxPSAQ,createdCFCustom,Custom Objects,1721886127000,005dM000004WE3FQAW,Created custom field phone (Phone) on Data Types,,,,
0YmdM0000056fxQSAQ,custentlayout,Custom Objects,1721886127000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056fxVSAQ,createdCFCustom,Custom Objects,1721886369000,005dM000004WE3FQAW,Created custom field multi_picklist (Picklist (Multi-Select)) on Data Types,,,,
0YmdM0000056fxWSAQ,custentlayout,Custom Objects,1721886369000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
